,epoch_length,sleep_stage,parcel_key,cortex,powerallfreq,psd_raw_delta,psd_raw_theta,psd_raw_alpha,psd_raw_beta,psd_raw_gamma,psd_norm_delta,psd_norm_theta,psd_norm_alpha,psd_norm_beta,psd_norm_gamma,adr,psd_tot,spectral_entropy,pe_delta,pe_theta,pe_alpha,pe_beta,pe_gamma,komp,powerallfreq_std,psd_raw_delta_std,psd_raw_theta_std,psd_raw_alpha_std,psd_raw_beta_std,psd_raw_gamma_std,psd_norm_delta_std,psd_norm_theta_std,psd_norm_alpha_std,psd_norm_beta_std,psd_norm_gamma_std,adr_std,psd_tot_std,spectral_entropy_std,pe_delta_std,pe_theta_std,pe_alpha_std,pe_beta_std,pe_gamma_std,komp_std,n_recordings,n_subj,parcel_name,lobe
92,2,N3,temp_plan_temp,healthy,3.43843296654459E-11,2.93402442605103E-09,3.95663419378275E-10,1.43947376061846E-10,9.70154968592335E-11,3.220290535493E-11,0.755626806836389,0.169765217413737,0.0750120027976909,0.0536959075251141,0.0165766178787365,0.123218148129315,3.43843296654459E-09,2.14440822608079,0.890312851133364,0.885434133474439,0.869993413972846,0.853211071692136,0.825204156508069,0.600882183908046,4.00878503140795E-11,3.5484528843983E-09,4.1030161847491E-10,1.87129854196686E-10,9.79157266877006E-11,3.45802895404331E-11,0.070168661315215,0.038001403153376,0.0366922897899543,0.022382088689323,0.0074497555800752,0.0686937205367528,4.00878503140795E-09,0.247178167118938,0.0157580962915623,0.0182708144587046,0.0269561042825666,0.0211658445170796,0.0250002764986793,0.021524067339193,29,11,Planum temporale,Temporal
93,2,N3,temp_pole_plan_pol,healthy,4.72555018757541E-11,3.88259966561933E-09,5.74137792971606E-10,1.80834338492062E-10,9.61522152929327E-11,1.54386571466028E-11,0.802170019641966,0.161355466640548,0.053505643746908,0.0389446864132585,0.0082941384695672,0.100579632005265,4.5380952539435E-09,1.8677910967245,0.877872749854008,0.864921230512962,0.841613238660333,0.821017805214649,0.793312386296277,0.571509259259259,5.03504599637767E-11,4.49288562196711E-09,8.51537757437226E-10,2.94538203748605E-10,1.243108440054E-10,2.37764619169007E-11,0.144036540503735,0.111592844262895,0.0440872208207164,0.0289943253911612,0.007575247447228,0.124113186778386,4.91234522075421E-09,0.364858988358316,0.0202740705573211,0.0455072764353977,0.0411675660899307,0.0392423242007602,0.0466214370863634,0.0347948338805993,18,12,Temporal pole and planum polare,Temporal
94,2,N3,temp_sup,epileptic,1.421503103338E-11,1.06943175306127E-09,6.58432617516988E-11,2.35415145150163E-11,1.00356727109742E-11,2.69968002335452E-12,0.91610571062786,0.0691186722948361,0.0326710769675672,0.0150744280834269,0.0046935553780969,0.0407124103584175,1.1372024826704E-09,1.26758307575602,0.823230044211205,0.811683827798152,0.808525809027838,0.788491884103853,0.804960850273337,0.526472222222222,7.62625376516501E-12,5.59226151058495E-10,5.06052396449946E-11,2.05327645067074E-11,4.7820085925146E-12,7.14544172801058E-13,0.025788022249383,0.0123346346513491,0.0184805474669449,0.0012861204980048,0.0006245454598156,0.0260526911708511,6.10100301213201E-10,0.0752008604080639,0.0027173522738582,0.0076055796046452,0.0133855169046347,0.0174360154742615,0.0347456499968311,0.0071794137282568,3,1,Superior temporal gyrus,Temporal
95,2,N3,temp_sup,healthy,5.39902760400734E-11,4.74570202143214E-09,5.65926234864907E-10,1.59763030502956E-10,9.03141629498223E-11,2.02115317113943E-11,0.768423730169608,0.179640582319071,0.0664475221797727,0.0442135352191194,0.010359423958257,0.123248826870844,5.37270783482207E-09,1.99827426244487,0.880131547329974,0.880724879631788,0.85638388649122,0.821714433155911,0.789628811049229,0.580390410958904,9.33812062543063E-11,8.75610503259015E-09,9.26589830194692E-10,2.04202095616538E-10,1.05317253041584E-10,3.36660225800379E-11,0.121644371415064,0.0948844933416007,0.0397347749362655,0.0290570260881425,0.0086040668613459,0.11338309420155,9.3436701290062E-09,0.348505548604155,0.0307924897451981,0.0361287471965026,0.0271477007010162,0.0424351974112191,0.0542903867179138,0.0300345861484147,73,24,Superior temporal gyrus,Temporal
96,2,N3,temp_transv,healthy,5.34477280638014E-11,4.18598745327389E-09,8.70525655245679E-10,3.69072497572339E-10,2.07624791667175E-10,4.99522602118091E-11,0.690793218140261,0.215896612428104,0.0907922200791525,0.066324098855639,0.0187995395284208,0.174230764281855,5.34477280638014E-09,2.31169335998297,0.901225137877884,0.89769873833016,0.869282928218771,0.850492629892889,0.822897452560787,0.608951388888889,4.46034996096147E-11,3.82978293451976E-09,6.65972976330447E-10,3.59544099444267E-10,1.5778789490938E-10,2.97080780853103E-11,0.101377976360859,0.0602540679180265,0.0396154903416955,0.0372737343793624,0.0098115519631608,0.093965241328314,4.46034996096147E-09,0.302616717375916,0.0193885117448434,0.0220601410216365,0.0280859233980421,0.0268209552066413,0.0304786257751761,0.0192568516710147,12,6,Transverse temporal gyrus,Temporal
97,2,REM,front_ant_cing,healthy,3.31828767448704E-12,2.1427100605969E-10,6.39607408594561E-11,2.9007342287574E-11,4.57066220687011E-11,7.32504595936694E-12,0.537746656471249,0.212895523300421,0.116729244183292,0.192559156128475,0.0367941848055218,0.281362147602099,3.31828767448704E-10,2.80217680706328,0.912937279047315,0.910497628216263,0.92101733144036,0.886859931611704,0.824239424234441,0.636789171203872,7.62932879623164E-12,5.41055187946583E-10,1.34153280304192E-10,5.29900468263142E-11,8.83363762756829E-11,1.07566140419909E-11,0.115940396208896,0.0714003616072373,0.0483054530773387,0.0648894707781306,0.0252263016270168,0.161349189370218,7.62932879623164E-10,0.364065603034581,0.0301853324213787,0.0191050088197066,0.0162301987465014,0.0274613882528883,0.0356458005622482,0.015998396763921,19,11,Anterior cingulate,Frontal
98,2,REM,front_centr_op,healthy,4.43628532745779E-12,2.13127459098465E-10,1.13938771106705E-10,5.45960392458911E-11,8.03927785712772E-11,2.32555024117282E-11,0.448831212605371,0.259891781719407,0.133714618990408,0.210750041547971,0.0536327905095797,0.371855041739954,4.38602589012446E-10,3.08430737282482,0.930261516541922,0.924704182023681,0.916978356866863,0.902619198911108,0.845793710178412,0.650521551724138,4.71732865866352E-12,2.34632019143838E-10,1.32297747602548E-10,5.75452665301655E-11,8.88448334605374E-11,3.29462582699207E-11,0.0702594732211685,0.0517664526969269,0.0296439975216905,0.0387551048184019,0.0221591032560604,0.123589316836784,4.69109186261852E-10,0.170431833729276,0.0158861765292349,0.0100293337944787,0.0088504807603544,0.0147739845740372,0.0240281758218106,0.0089205021318446,30,10,Central operculum,Frontal
99,2,REM,front_med,healthy,3.38262546108778E-12,1.73529719881432E-10,7.17558577419907E-11,3.44677578267928E-11,7.20648602177541E-11,1.51007393979446E-11,0.498097654281593,0.236381074562464,0.100247858167966,0.204608009785489,0.0453735194177888,0.245367145598352,3.38262546108778E-10,2.93599799520681,0.908102017650235,0.923184582942699,0.919942941295425,0.903364251107172,0.83712888938916,0.643216666666667,3.73333811274963E-12,1.9361897838088E-10,6.83506140062057E-11,3.8493960659206E-11,9.49985951882509E-11,1.77084523940843E-11,0.0704556906845017,0.0608283672763466,0.0216562679051051,0.0568000675534594,0.0235299664254797,0.082958373270625,3.73333811274963E-10,0.200320471183224,0.0124408649829258,0.0101499636838409,0.012253789885041,0.013014044045932,0.0196415773757884,0.0096535830998995,10,5,Medial frontal cortex,Frontal
100,2,REM,front_med_prec,healthy,2.05542994292516E-11,1.08448210289077E-09,6.77018927691196E-10,1.84558380096185E-10,2.58680761991714E-10,9.60850829656703E-11,0.487611422811793,0.323398406195173,0.102388125440277,0.148553025458791,0.0580064783347774,0.307190979220147,2.05542994292516E-09,2.92870870924744,0.941344999931196,0.918977134389469,0.887464539583592,0.895105970713747,0.856908060531915,0.646280303030303,1.51387529873968E-11,8.97865146317648E-10,5.39054601063838E-10,1.08068584684021E-10,1.85433918740619E-10,7.49310415851876E-11,0.0661422279210091,0.0450346954018431,0.0244069258921199,0.0447493491876892,0.0289522079491783,0.179874651557662,1.51387529873968E-09,0.208955500833493,0.0128805657203703,0.0129323989462075,0.0127105189166266,0.0233930085083245,0.0287394643214107,0.0115205295455591,11,5,Medial segment of precentral gyrus,Frontal
101,2,REM,front_med_sup,healthy,1.26483022913864E-11,6.66590595322155E-10,2.45045856736344E-10,9.17629410313205E-11,3.36043551332972E-10,3.24237715615842E-11,0.475319601059909,0.190659002669662,0.0762861091358369,0.299563326032184,0.0396206527775446,0.226914964760522,1.26483022913864E-09,2.86467261031923,0.914823400105894,0.905887331112721,0.932723282915512,0.898674793611875,0.817426873141812,0.644647435897436,8.67438545423153E-12,5.79954438712844E-10,2.20433620999901E-10,6.51689035835944E-11,2.74523114690348E-10,1.47779523957092E-11,0.157292688615482,0.0774421034283966,0.0181651286631557,0.163473520936551,0.0261371417306448,0.112191089805913,8.67438545423153E-10,0.279294677944571,0.0276762206107623,0.0217087664210125,0.0210561386644657,0.0200995882707535,0.0338264404580593,0.0122616702651926,13,4,Medial segment of superior frontal gyrus,Frontal
102,2,REM,front_mid_cing,healthy,5.272564069797E-12,2.74076492878817E-10,1.31284936668968E-10,5.63038355040895E-11,9.98784004675728E-11,2.13635619442243E-11,0.469197948200774,0.253456629702353,0.116896879267218,0.212708177399463,0.0568987153288952,0.320140611772737,5.272564069797E-10,3.02715654612781,0.931889652764721,0.920166123528841,0.915474264466896,0.89790238673816,0.841621154887187,0.647634920634921,4.50334347513529E-12,2.64035803423504E-10,1.18547823228409E-10,4.95470163474642E-11,1.01742212659009E-10,1.86782081775537E-11,0.108632630437227,0.0487250949233531,0.0321790218849358,0.0829556769508905,0.0285318893439182,0.152619675348786,4.50334347513529E-10,0.255961324217384,0.0188188788458616,0.015389265802451,0.0202134215479338,0.019949238396118,0.0265178285130327,0.0128150973299745,21,11,Middle cingulate,Frontal
103,2,REM,front_mid_front,healthy,9.97163481528907E-12,4.36785455660417E-10,1.88969844280613E-10,9.31221645860888E-11,2.81770330337367E-10,4.85867908806702E-11,0.421036782671475,0.210022023541223,0.104375261020853,0.286983538856538,0.0653686996744862,0.397789188222124,9.67438425975844E-10,3.08685619709014,0.920176854757873,0.920861171068591,0.923299970523598,0.909933535836773,0.835064445036608,0.651659559948353,1.3755226821872E-11,7.50533094810679E-10,2.34564492607799E-10,1.15427651535006E-10,5.72272802966091E-10,6.40327270369215E-11,0.149605339103951,0.0657786628605368,0.0376062907583627,0.14652142788835,0.0442739894438797,0.314071268394076,1.26727706694684E-09,0.361455712840113,0.0214047022798697,0.0238785090207654,0.0260189716325146,0.0259799174080727,0.0416522388355426,0.0190645176741858,117,30,Middle frontal gyrus,Frontal
104,2,REM,front_op_inf,healthy,4.44938142069482E-11,3.9098483271672E-09,3.76268996414944E-10,1.00302219363427E-10,1.83399197979605E-10,4.1011022451446E-11,0.457210535565452,0.224313312024318,0.0958677411641105,0.256400379470749,0.0537938565658604,0.312309396754792,4.44938142069482E-09,3.03605483882241,0.923237936283319,0.917246704845943,0.911953000942077,0.905115746277622,0.830898911162615,0.645750287356322,1.62761917771182E-10,1.5772866972782E-08,7.72010786422774E-10,1.27463110630722E-10,1.30905199489766E-10,4.32281836657233E-11,0.152337063732823,0.0774465858408053,0.0326967474678209,0.108485959879823,0.0316213736916994,0.184638556989846,1.62761917771182E-08,0.432709668490075,0.0194085841670561,0.0260452033308844,0.0353883680595556,0.0472305287730332,0.0356761733341149,0.0366891561273954,20,10,Opercular part of inferior frontal gyrus,Frontal
105,2,REM,front_opercul,healthy,9.56628420942504E-12,5.62648836568248E-10,2.04322187349543E-10,9.01588410514858E-11,1.08585536901125E-10,1.69256949685893E-11,0.463541487880557,0.238211063596458,0.116736082134584,0.236510353706074,0.0422416219856213,0.391371391528848,9.00025041145073E-10,2.95511121513209,0.920147513693586,0.923505817093516,0.91477147601346,0.893589381615777,0.823776337085836,0.643533877797943,1.50291638025021E-11,9.90850569651573E-10,3.06912583965546E-10,1.2385608476176E-10,1.22015439016574E-10,1.78021487269468E-11,0.166521022146358,0.0599021245348224,0.0463231035773017,0.123023506941035,0.0258056054581946,0.256451096630148,1.33842346036738E-09,0.419913768204275,0.0188297451340324,0.0230841605260955,0.0234408578705402,0.033409729669134,0.0332211051311277,0.0213644812158116,19,11,Frontal operculum,Frontal
106,2,REM,front_orb_inf,healthy,1.01997632432671E-12,4.63229680420224E-11,1.97391246868484E-11,1.21572967456531E-11,2.69410575058505E-11,5.74100984758573E-12,0.444904650461631,0.203356072900569,0.126242025238188,0.263399814269926,0.05388704837015,0.389148251953142,1.01997632432671E-10,3.09255260722565,0.91516175889519,0.920054712029836,0.931044640569394,0.905456553773675,0.83140030077307,0.651147435897436,7.17145292202782E-13,3.59351772447949E-11,1.17100696269155E-11,8.05162467762489E-12,2.13689002394981E-11,6.26928864412177E-12,0.115906291809989,0.0297279375703613,0.0507256260967431,0.0867544770518384,0.026953178512621,0.252746723111135,7.17145292202782E-11,0.258204165733976,0.0156184080535681,0.0124011525695951,0.0136251942289959,0.0227952999637936,0.0184091317911192,0.0101680983649341,13,7,Orbital part of inferior frontal gyrus,Frontal
107,2,REM,front_precentr,healthy,2.16315180783952E-11,1.06529858505341E-09,4.94009568739579E-10,2.39681542440212E-10,4.03384804419214E-10,6.68425711124365E-11,0.441132875222253,0.260146805514479,0.119327164322888,0.227820678985938,0.0593541852790736,0.448975849177881,2.04650258108033E-09,3.03340487328412,0.931824950364496,0.921634985634378,0.906088590077712,0.903166431322823,0.839738953878852,0.647902961980548,3.43744778660502E-11,1.87730619331841E-09,6.64952597829905E-10,4.88850645370129E-10,8.43597002872741E-10,8.43701513142531E-11,0.128236262389891,0.0708237590943567,0.0501914130022373,0.103460413660778,0.0419793390161077,0.456654526052075,3.01111813358808E-09,0.31812745663055,0.0157682911197371,0.017913791020114,0.0229079279774972,0.028795171382714,0.0417663121362315,0.017284179901463,65,21,Precentral gyrus,Frontal
108,2,REM,front_rect_orb,healthy,1.30536498137437E-11,7.86192475453778E-10,2.44662288382293E-10,1.08785924039429E-10,1.89127571692502E-10,7.3787627629064E-11,0.500413451229035,0.222321037418783,0.102860784767756,0.199569375399179,0.0609272212199306,0.279573209106956,1.30536498137437E-09,2.99006662202489,0.910351681469132,0.918672455556608,0.916557126354936,0.909345153697681,0.850673091523984,0.64777380952381,1.66779896224579E-11,1.09177373396126E-09,3.02772504329007E-10,1.47965615888949E-10,2.41307656749905E-10,1.23811346786983E-10,0.108416703058269,0.0479493681157738,0.0289247184037785,0.0518588338363779,0.0320312422145134,0.130269242909046,1.66779896224578E-09,0.310570411757304,0.0156542004113404,0.0189420132789091,0.0136135626268969,0.0154082304306574,0.0211883318554764,0.0120789978842742,28,9,Gyrus rectus and orbital gyri,Frontal
109,2,REM,front_sup_mot,healthy,9.5615275549305E-12,4.4525312583764E-10,2.19589199790419E-10,8.76665116205424E-11,2.33457649217068E-10,4.79343039805616E-11,0.414820682197079,0.235532988450425,0.0956790608312718,0.278097306458279,0.0659074023493854,0.331677872042911,9.4422204224755E-10,3.12822116692154,0.926438421676964,0.922619014811684,0.915170227654719,0.919212972745862,0.84891607195216,0.655474137931035,1.02246526324464E-11,5.46855173236841E-10,2.61459619487874E-10,1.03822792763599E-10,2.47182063422753E-10,5.24350997303798E-11,0.100934931122878,0.0565049864365294,0.0276799847431032,0.112547651159434,0.0298679167419756,0.181112902717881,1.0151057651097E-09,0.17317187641238,0.0165077195958079,0.0125622903052533,0.0161575151270449,0.0144940227229425,0.0311429096552319,0.0074310355542728,29,15,Supplementary motor cortex,Frontal
110,2,REM,front_sup_pole,healthy,8.8860190570556E-12,3.93793988621261E-10,2.0714442482863E-10,7.7122806056503E-11,2.26968798318046E-10,4.15313519229503E-11,0.424067798684163,0.236517416246281,0.0917845050123339,0.270792943932178,0.0693916935792,0.297628761296709,8.66078318015724E-10,3.10893133389026,0.926919616096354,0.921679429019301,0.919526561278494,0.91390245385125,0.846782331067465,0.654748114038219,1.02377188728177E-11,4.50008887975346E-10,2.61750115633409E-10,9.44843946659091E-11,3.23429686510337E-10,4.61370795248927E-11,0.101438974764117,0.0670856179310464,0.0177694256864505,0.107164604568364,0.0374442153486391,0.140322204845378,9.77361007211257E-10,0.22577160758377,0.0157002716509319,0.0131434692123291,0.0204312657202987,0.0188308700863162,0.0343283636340745,0.0106972093214586,69,14,Superior frontal gyrus and frontal pole,Frontal
111,2,REM,front_triang_inf,healthy,7.07977526970837E-12,3.93770832598231E-10,1.62361629225357E-10,6.64505480637785E-11,1.19891940912026E-10,3.25840340762898E-11,0.464838914405425,0.222561290252854,0.103314951855623,0.239115600842284,0.0630461378369823,0.326800471838463,7.07977526970837E-10,3.06964790260406,0.918956972020121,0.919449176774233,0.920603884549882,0.908031859292848,0.841884435864244,0.650113753468094,8.89626338881854E-12,5.89995966481593E-10,2.36725719304605E-10,8.88303611384928E-11,1.15453072394165E-10,3.62764992531239E-11,0.134706791071127,0.0528503017088268,0.0356189662376025,0.0913979342054106,0.038309110207462,0.229627150197337,8.89626338881854E-10,0.333464390476002,0.0163757705436536,0.0185775337529347,0.0198903699648767,0.0198463577121808,0.0283215441526695,0.0155505697568372,29,14,Triangular part of inferior frontal gyrus,Frontal
112,2,REM,ins_ant,healthy,4.68500943930505E-12,2.85471413843174E-10,9.85443286123005E-11,4.34164231786822E-11,6.6496469462058E-11,1.57754571060539E-11,0.546017846887238,0.2238428511848,0.104492731097941,0.180559989923862,0.0436608563799545,0.237017343048302,4.64782936978962E-10,2.86261104605448,0.918764137391973,0.909789776117983,0.915108678118469,0.891317207936878,0.842273223755346,0.640796928725808,4.67150788246994E-12,3.51519333444225E-10,8.93320150002153E-11,4.01141968133837E-11,6.01268346337825E-11,1.70761183604791E-11,0.0951161310218598,0.054393114045307,0.0339753822457993,0.0639297020450903,0.0227639196682242,0.107393481723728,4.66038787201722E-10,0.280590152272352,0.0174508346444068,0.0164306320493571,0.0204591169727293,0.02384250771701,0.0233971094277584,0.0153416379654198,36,13,Anterior insula,Insula
113,2,REM,ins_post,epileptic,1.14769313009506E-11,7.16572404600001E-10,1.79445288995839E-10,4.98624973146249E-11,5.93483000190116E-11,1.70300247267152E-11,0.759539204908253,0.206563037406786,0.0615356874804458,0.0724399576882759,0.0210515113502392,0.0841056508309548,9.18154504076047E-10,2.17060632833547,0.913605638017767,0.879009704432702,0.874759151275109,0.87137509001457,0.864041444369897,0.615689655172414,,,,,,,,,,,,,,,,,,,,,1,1,Posterior insula,Insula
114,2,REM,ins_post,healthy,8.68421389415857E-12,5.82231382654285E-10,1.79147057258355E-10,6.81320335769219E-11,7.2378600825223E-11,2.28004522613759E-11,0.591799262026906,0.255788752669406,0.10975892116757,0.118999128365687,0.0353622382133063,0.239698036406743,8.47510272854752E-10,2.66476885282383,0.92089163357154,0.908841614529833,0.893475669457645,0.873151228422896,0.843231152296159,0.629284482758621,8.97707633003992E-12,6.64414961493745E-10,2.40156570971804E-10,8.27618464524579E-11,8.17983159239551E-11,3.30068003682303E-11,0.140575485595143,0.0878553680823509,0.039480647730229,0.0568005350079148,0.0211368825234613,0.131801531523794,8.83784684686112E-10,0.427755034082385,0.0217445615736121,0.0286042819521242,0.0287323992207253,0.0230772095210649,0.0349077738599163,0.0256371472732496,15,6,Posterior insula,Insula
115,2,REM,occ_calc,epileptic,1.09514738700797E-11,4.28538586322892E-10,2.28017539077174E-10,2.08052227839056E-10,1.15047417667E-10,1.26374421599998E-11,0.466572357738734,0.280695129664469,0.224083123560966,0.146688966777082,0.0227172473287145,0.815571734671084,8.76117909606374E-10,2.57357262183548,0.918469599858518,0.926046973966574,0.911468704542807,0.847205743017656,0.846977149239334,0.622931034482759,,,,,,,,,,,,,,,,,,,,,1,1,Calcarine cortex,Occipital
116,2,REM,occ_calc,healthy,2.24462420018738E-11,1.65609462493759E-09,4.6541290134675E-10,1.80862439194995E-10,1.11893739569499E-10,2.26412099399163E-11,0.615155902378316,0.285565295990646,0.109736949205419,0.0802662520010159,0.0215599832739607,0.247375888916631,2.24462420018738E-09,2.46765809972969,0.912286134924268,0.907161817619295,0.8699799142281,0.850482857681086,0.820776771362514,0.610875,1.92734491496523E-11,1.71044559987292E-09,3.27989348600135E-10,1.56053046873761E-10,8.78471348085497E-11,1.64045144923304E-11,0.121070811200208,0.0947068822160364,0.0448851971944082,0.0280794432177988,0.0148827518653056,0.14296918107319,1.92734491496523E-09,0.35664092480666,0.0293270835412237,0.0249380214462139,0.0176956471729901,0.0261448342409287,0.0396556475530087,0.0278346164517471,8,5,Calcarine cortex,Occipital
117,2,REM,occ_cuneus,epileptic,1.44869195059597E-11,6.52317103890521E-10,3.88419221095087E-10,1.52378420423294E-10,1.31093273177777E-10,1.72270337861422E-11,0.488167075179327,0.38316466891939,0.154327986633012,0.126593436730259,0.0171474784907157,0.395884489229452,1.15895356047678E-09,2.59302154545911,0.929671308506587,0.931511215601722,0.89139314778471,0.849553019390624,0.806179643211611,0.626708333333333,8.9600315823364E-12,5.32094614209271E-10,1.0773249226103E-10,6.21148326559015E-11,8.8155582602697E-11,1.03501284975998E-11,0.0846542074860326,0.116178044889009,0.0259373959243091,0.0389181588324841,0.0045928827179491,0.144187744108322,7.16802526586912E-10,0.089195274249498,0.0175034686850122,0.0143424997569379,0.016358831654654,0.034387752437822,0.0143618269966221,0.0048287813814283,4,1,Cuneus,Occipital
118,2,REM,occ_cuneus,healthy,6.93854203826391E-11,3.23158709588513E-09,2.7649115242574E-09,1.36812373396189E-09,5.13934715058329E-10,9.88268454980395E-11,0.48394579275635,0.349963388739188,0.180153693998954,0.0992903795751531,0.0249251857250962,0.580217496206365,6.91517970484181E-09,2.69165257864788,0.928866565389759,0.932253497170239,0.880203014133791,0.839344224719255,0.81594927907786,0.62684649122807,6.95327199919363E-11,3.28686275393463E-09,3.03212817973026E-09,1.51710992612403E-09,4.84604710195278E-10,8.05605400796798E-11,0.13184762431884,0.0655011692894847,0.0669101914375319,0.0587779258226975,0.0161234291891102,0.366271489712805,6.9707324549125E-09,0.296720897860611,0.0134875386176505,0.0234784912643318,0.0282128055021033,0.0301201605729513,0.0287490421028801,0.0184449937827728,19,7,Cuneus,Occipital
119,2,REM,occ_inf_pole,epileptic,2.90545156233638E-12,1.20081510150256E-10,5.92029403515731E-11,3.51986000880216E-11,4.74561854653619E-11,4.70913169435645E-12,0.493254074135541,0.267070947989118,0.159441642652264,0.2059847499824,0.0230520564934294,0.372553189857156,2.3243612498691E-10,2.70495104236539,0.921684083098289,0.922169380758937,0.925921471216268,0.873748362925638,0.808182434997328,0.631583333333333,,,,,,,,,,,,,,,,,,,,,1,1,Inferior ocipital gyrus and occipital pole,Occipital
120,2,REM,occ_inf_pole,healthy,2.1484120313029E-11,1.34046009034401E-09,4.19751617774719E-10,2.83128412331687E-10,1.75037806541744E-10,3.28985849470646E-11,0.576786657063423,0.232891292533668,0.137758472858742,0.119190271998359,0.0296073271566862,0.433676401434408,2.06800834866779E-09,2.54718182106549,0.902697725728255,0.918550895399824,0.887847073741318,0.856489051934038,0.813399652493539,0.615223684210526,2.24965976429691E-11,1.50566707666661E-09,4.81205056214547E-10,4.38090347621159E-10,2.02301099820928E-10,4.18132903859587E-11,0.166060588193063,0.0646884358866598,0.0735719216724255,0.0654687303685466,0.0261568715254617,0.427337292694725,2.10784549415013E-09,0.442321958204139,0.027576121853554,0.0318669379247992,0.035174528107785,0.0395117147824694,0.0422979943552012,0.034155960976679,19,10,Inferior ocipital gyrus and occipital pole,Occipital
121,2,REM,occ_ling_fusif,epileptic,2.68398848701404E-11,9.44809510692456E-10,6.74204134809369E-10,5.29843533350449E-10,3.22991155200684E-10,4.41423229238056E-11,0.454901586190578,0.291177184369754,0.204726579333901,0.174497532253554,0.0329911265936064,0.648029723819905,2.14719078961123E-09,2.74699119268105,0.916758533559181,0.93373828409942,0.913169317097803,0.876474653141924,0.814553557451719,0.634833333333333,6.37530190284696E-12,2.57932294618589E-10,2.56335163148072E-10,1.45988595595683E-10,5.78808703051284E-11,3.33634715883882E-12,0.0304856939568461,0.0514529827755557,0.0192805462357893,0.0413254095367994,0.0123499051239975,0.0988944526955784,5.10024152227757E-10,0.0793532505144818,0.0114509372850521,0.0078721144935074,0.0135196593473569,0.0187512049220643,0.0157175934118713,0.0064377359719427,3,2,Lingual gyrus and occipital fusiform gyrus,Occipital
122,2,REM,occ_ling_fusif,healthy,3.61962470615621E-11,2.07116921415256E-09,1.07565615163902E-09,4.60899027478647E-10,3.21116037014836E-10,4.5240519523003E-11,0.517803337428696,0.31002214566391,0.162480679299502,0.119308867495682,0.0186519889379875,0.511641750676024,3.55979671583554E-09,2.64235742975539,0.924918888110439,0.930967990484742,0.893065229300161,0.852809508122209,0.800939320740407,0.624288888888889,2.81418288775458E-11,1.79551038688426E-09,9.00683742377811E-10,3.40003171382803E-10,2.62552343484217E-10,4.03294770545217E-11,0.0869618077655382,0.0436254934957124,0.0548746611886564,0.0362457141937816,0.0081462182634707,0.299585241874729,2.86036481225473E-09,0.167936557664935,0.0122564401445923,0.0156089489599482,0.0207894192832522,0.0142152312008621,0.0258959040897146,0.0091275065412946,15,9,Lingual gyrus and occipital fusiform gyrus,Occipital
123,2,REM,occ_sup_middle,epileptic,1.4049387438247E-11,5.37898240822981E-10,3.6201220923815E-10,1.47114068854461E-10,2.22606734633557E-10,4.52519441718563E-11,0.464454984356909,0.315758253737154,0.139042903540836,0.206215054174825,0.0439582479705702,0.330295489908583,1.12395099505976E-09,2.91215811065531,0.939795976741248,0.920868329554915,0.919442072544409,0.890664097494472,0.845199216252542,0.647916666666667,,,,,,,,,,,,,,,,,,,,,1,1,Superior and middle occipital gyri,Occipital
124,2,REM,occ_sup_middle,healthy,2.06986498024484E-11,9.65472831082486E-10,5.7147331281064E-10,3.89847227817872E-10,2.62278002779932E-10,5.69653805545257E-11,0.514690956472321,0.241420655236792,0.159435432173732,0.155678640353605,0.0397892331724709,0.587212266105514,1.98507125868863E-09,2.70613119706318,0.907021150909225,0.925103939155409,0.903022560265583,0.866818360874962,0.837349706107303,0.630919742063492,1.86093626466159E-11,8.76647407162359E-10,6.30177184709233E-10,4.78111779468127E-10,2.98031382821461E-10,5.97114226239048E-11,0.192049387703653,0.0796151140168621,0.0818542214826319,0.102166550859873,0.0251882421361143,0.710681175972596,1.83011770437635E-09,0.484122937441671,0.0221281574985614,0.0285804636805284,0.0283721531636991,0.0310336754532249,0.0314260987031709,0.0305212254828448,20,9,Superior and middle occipital gyri,Occipital
125,2,REM,par_ang,healthy,1.23086001429267E-11,7.32790234212883E-10,2.86019974638236E-10,1.46333354568013E-10,1.51728268605371E-10,2.79513575624642E-11,0.53734488998483,0.227783251683366,0.124121652243917,0.173984762938385,0.0350437107342568,0.332150885615618,1.21872973776944E-09,2.76803000180245,0.906047104525339,0.920327247108429,0.913163957596442,0.880395910252968,0.821114140922731,0.63458777997365,1.18164208762623E-11,7.8016176721897E-10,3.20880258258461E-10,1.77726202922629E-10,1.63864993611842E-10,3.90917309763347E-11,0.119459570176775,0.0772974574003439,0.052016551210018,0.0753670886186002,0.0228236981294938,0.309260422675417,1.18433087020326E-09,0.316942290893298,0.0254835048432537,0.0171778879803408,0.0250743585150661,0.0305825164841236,0.0386305336426523,0.0169409595820386,46,13,Angular gyrus,Parietal
