,sleep_stage,parcel_key,cortex,epoch_length,powerallfreq,psd_raw_delta,psd_raw_theta,psd_raw_alpha,psd_raw_beta,psd_raw_gamma,psd_norm_delta,psd_norm_theta,psd_norm_alpha,psd_norm_beta,psd_norm_gamma,adr,psd_tot,spectral_entropy,pe_delta,pe_theta,pe_alpha,pe_beta,pe_gamma,komp,powerallfreq_std,psd_raw_delta_std,psd_raw_theta_std,psd_raw_alpha_std,psd_raw_beta_std,psd_raw_gamma_std,psd_norm_delta_std,psd_norm_theta_std,psd_norm_alpha_std,psd_norm_beta_std,psd_norm_gamma_std,adr_std,psd_tot_std,spectral_entropy_std,pe_delta_std,pe_theta_std,pe_alpha_std,pe_beta_std,pe_gamma_std,komp_std,n_recordings,n_patients,parcel_name,lobe
356,REM,occ_cuneus,healthy,10,1.7284558300914e-10,2.71331774643752e-09,3.85396420619074e-09,1.92393924483744e-09,7.97178132271639e-10,1.2449292010876001e-10,0.361354848437741,0.480951822742223,0.243323162921031,0.104206095330029,0.0168473448662097,0.70775234074697,7.778051235411311e-09,2.7562744398216,0.952669970613413,0.959412417958921,0.895179288023491,0.848676014532301,0.783702055580148,0.55125,,,,,,,,,,,,,,,,,,,,,1,1,Cuneus,Occipital
357,REM,occ_inf_pole,epileptic,2,2.9054515623363798e-12,1.20081510150256e-10,5.920294035157309e-11,3.51986000880216e-11,4.74561854653619e-11,4.70913169435645e-12,0.493254074135541,0.267070947989118,0.159441642652264,0.2059847499824,0.0230520564934294,0.372553189857156,2.3243612498691003e-10,2.70495104236539,0.921684083098289,0.922169380758937,0.925921471216268,0.873748362925638,0.808182434997328,0.631583333333333,,,,,,,,,,,,,,,,,,,,,1,1,Inferior ocipital gyrus and occipital pole,Occipital
358,REM,occ_inf_pole,epileptic,5,2.80511400985937e-12,1.14587323376221e-10,5.7876485376456596e-11,4.3095356542880594e-11,3.9328130549669396e-11,3.47166052388571e-12,0.512592616233536,0.260743493890051,0.189761373306511,0.171355561362367,0.0159694063645278,0.378684362783027,2.24409120788749e-10,2.75686409901435,0.932722771383322,0.92761989213985,0.927467738496562,0.875040042633626,0.780356533853431,0.568,,,,,,,,,,,,,,,,,,,,,1,1,Inferior ocipital gyrus and occipital pole,Occipital
359,REM,occ_inf_pole,epileptic,10,2.7983678407775197e-12,1.15970605467584e-10,5.732528196912059e-11,4.2262325087048794e-11,3.8283025280558096e-11,3.42876768116447e-12,0.520278898672319,0.260586130719281,0.185767071426513,0.167585658696377,0.0157218926700926,0.366225600960588,2.23869427262202e-10,2.76892607448061,0.937338667874772,0.927760663879031,0.928138484872212,0.87539841122357,0.780689830349206,0.537333333333333,,,,,,,,,,,,,,,,,,,,,1,1,Inferior ocipital gyrus and occipital pole,Occipital
360,REM,occ_inf_pole,healthy,2,3.3762069305942295e-11,1.90638802867499e-09,8.729579964336361e-10,3.94356089548869e-10,3.92809852186522e-10,8.4849946753529e-11,0.457566534136054,0.310199368266342,0.145802693906192,0.150528661626073,0.0369063864135919,0.42599006047751,3.3762069305942305e-09,2.87163279453035,0.921477749506045,0.93117159465934,0.903861524654088,0.874402313253099,0.837916337177853,0.636416666666667,,,,,,,,,,,,,,,,,,,,,1,1,Inferior ocipital gyrus and occipital pole,Occipital
361,REM,occ_inf_pole,healthy,5,8.72085210356581e-11,2.5731472727356104e-09,9.87426197090157e-10,5.171924644052921e-10,2.95254843290343e-10,2.73506714579979e-11,0.632519446389093,0.251282713093485,0.131045018584708,0.0830009873879112,0.0245877867860302,0.225466269976005,3.9243834466046104e-09,2.41034461053302,0.929103939364246,0.919829210374532,0.87858546647126,0.827518839110804,0.730057434046049,0.513769230769231,,,,,,,,,,,,,,,,,,,,,1,1,Inferior ocipital gyrus and occipital pole,Occipital
362,REM,occ_inf_pole,healthy,10,8.753309539168409e-12,2.98672324205938e-10,6.78911576779418e-11,3.6388104103421003e-11,2.3177036465744198e-11,3.3028596603148398e-12,0.747395152718601,0.180039681437974,0.0961598235832027,0.061082117603063,0.0087572630275637,0.132345443246911,3.93898929262578e-10,2.11033342248111,0.914196194368626,0.912700284004356,0.911566345005434,0.856645411268565,0.771935423497957,0.5075,,,,,,,,,,,,,,,,,,,,,1,1,Inferior ocipital gyrus and occipital pole,Occipital
363,REM,occ_ling_fusif,epileptic,2,3.39244060807834e-11,1.2391794083004302e-09,9.692140193470531e-10,6.91401212891247e-10,2.80085213262072e-10,4.1132905432253195e-11,0.463173849808329,0.347957221379403,0.211765315423457,0.128212776966605,0.0250465014042729,0.539735477174152,2.7139524864626703e-09,2.65902924075906,0.917820705375492,0.94266356732277,0.898538090055598,0.86025765255881,0.800611025639866,0.627833333333333,,,,,,,,,,,,,,,,,,,,,1,1,Lingual gyrus and occipital fusiform gyrus,Occipital
364,REM,occ_ling_fusif,epileptic,5,2.62969885561643e-11,9.01074898223758e-10,5.578134456075801e-10,5.77841608579544e-10,3.401692575991e-10,3.2848518580015296e-11,0.437417029552666,0.268207222275275,0.256527412681917,0.166260889016551,0.0169085322150641,0.663843380292182,2.1037590844931403e-09,2.85478971560252,0.938914955054954,0.934984533204816,0.927048464526308,0.874307712574857,0.779388642754141,0.574,,,,,,,,,,,,,,,,,,,,,1,1,Lingual gyrus and occipital fusiform gyrus,Occipital
365,REM,occ_ling_fusif,epileptic,10,2.22710040453152e-11,8.48609196134844e-10,4.94779963069293e-10,4.12138761432708e-10,2.77590401576206e-10,3.49784742836842e-11,0.524282629026528,0.25374041798665,0.176500355594107,0.153081182002155,0.0279837889440558,0.384087994045024,1.7816803236252201e-09,2.78928930082252,0.915958329315469,0.935565892963577,0.919194794663199,0.898824760053796,0.807239655881589,0.548333333333333,,,,,,,,,,,,,,,,,,,,,1,1,Lingual gyrus and occipital fusiform gyrus,Occipital
366,REM,occ_ling_fusif,healthy,2,1.587552919886e-11,1.13534919101771e-09,4.91008607765606e-10,7.90424824045201e-11,5.353046525150589e-11,1.6652327560591398e-11,0.716247155841208,0.296432408778607,0.0544755222185116,0.0388695051662233,0.0130794786901791,0.095558666014872,1.587552919886e-09,2.2695847311253,0.932379962040663,0.88690815681765,0.836493618027845,0.832064905805471,0.823386380804545,0.6055,,,,,,,,,,,,,,,,,,,,,1,1,Lingual gyrus and occipital fusiform gyrus,Occipital
367,REM,occ_ling_fusif,healthy,5,2.19541937730374e-11,4.38706928395972e-10,2.98836002628408e-10,2.71503212377992e-10,1.36188650218835e-10,1.1325238602510499e-11,0.426742675578515,0.285835306810987,0.262553155990441,0.148489326497956,0.0384232336185942,1.12583581721242,9.87938719786681e-10,2.66676554038313,0.924252848684381,0.935710977105896,0.906105389178182,0.843711563587952,0.756879610589675,0.530076923076923,,,,,,,,,,,,,,,,,,,,,1,1,Lingual gyrus and occipital fusiform gyrus,Occipital
368,REM,occ_ling_fusif,healthy,10,5.35318688617993e-11,1.09117511025827e-09,9.81467723327275e-10,4.59719167837431e-10,2.67208419449694e-10,2.7257930205582098e-11,0.446918377789031,0.398514062849224,0.195669752836022,0.118199748226534,0.0121585143146363,0.45474626535181,2.4089340987809702e-09,2.76693800905648,0.945692565718937,0.939400759965902,0.904355909164039,0.849139507263893,0.75733854835773,0.529083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Lingual gyrus and occipital fusiform gyrus,Occipital
369,REM,occ_sup_middle,epileptic,2,1.4049387438247e-11,5.37898240822981e-10,3.6201220923815006e-10,1.47114068854461e-10,2.22606734633557e-10,4.5251944171856294e-11,0.464454984356909,0.315758253737154,0.139042903540836,0.206215054174825,0.0439582479705701,0.330295489908583,1.12395099505976e-09,2.91215811065531,0.939795976741248,0.920868329554915,0.919442072544409,0.890664097494472,0.845199216252542,0.647916666666667,,,,,,,,,,,,,,,,,,,,,1,1,Superior and middle occipital gyri,Occipital
370,REM,occ_sup_middle,epileptic,5,1.3579422928238899e-11,5.23685880419584e-10,3.4400843798244503e-10,1.72236971250733e-10,1.99156447714889e-10,3.07995156927334e-11,0.476635354081304,0.313391125639681,0.162507448934474,0.185561667472036,0.0290362805332729,0.363372387753237,1.08635383425912e-09,2.92312505735631,0.949167951697178,0.923849160161435,0.921841466632743,0.891902385017794,0.806520215616473,0.584833333333333,,,,,,,,,,,,,,,,,,,,,1,1,Superior and middle occipital gyri,Occipital
371,REM,occ_sup_middle,epileptic,10,1.3508738994337098e-11,5.22482674439356e-10,3.37814954889234e-10,1.72870986885859e-10,1.96498245533326e-10,3.07062504489005e-11,0.476873052016232,0.312290505294764,0.163516571275962,0.184029488760622,0.028702911413914,0.357668508314766,1.0806991195469701e-09,2.95207877774571,0.951218789170534,0.92589321065192,0.922723023842294,0.892085495834918,0.806879353792476,0.565083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Superior and middle occipital gyri,Occipital
372,REM,occ_sup_middle,healthy,2,2.04330458739752e-12,9.33591813610041e-11,3.70835489010796e-11,3.06828360679576e-11,4.3216263449992394e-11,1.8000155186348898e-11,0.44736345612049,0.182272475276327,0.149851623272774,0.216935703557156,0.0922635006469245,0.409397657964267,2.0433045873975202e-10,3.24428833260655,0.913167650632199,0.933826561420546,0.929833771103221,0.9200907165581,0.880189428047169,0.661833333333333,,,,,,,,,,,,,,,,,,,,,1,1,Superior and middle occipital gyri,Occipital
373,REM,occ_sup_middle,healthy,5,4.9928810954945896e-11,1.04015158870868e-09,7.94328284224791e-10,4.74569066026904e-10,2.76226905726324e-10,6.37120680816751e-11,0.481847775530187,0.325747565139504,0.195878373159787,0.122574387868835,0.0378680892456733,0.456515472652774,2.24679649297256e-09,2.743524743746,0.90636302650782,0.911419663273897,0.875772706778417,0.844669346846295,0.783701641010494,0.544846153846154,,,,,,,,,,,,,,,,,,,,,1,1,Superior and middle occipital gyri,Occipital
374,REM,occ_sup_middle,healthy,10,1.5122591734971098e-11,7.60358791581245e-10,2.58216258993281e-10,1.50791275616382e-10,1.47084828250459e-10,1.8429832475168398e-11,0.624122986811611,0.214654521434792,0.125233316506694,0.124285158939724,0.0154143834786248,0.204536711326115,1.20980733879769e-09,2.52983117260912,0.903194123118453,0.932218402510386,0.91734969273903,0.879723561979414,0.794090339639181,0.5329,,,,,,,,,,,,,,,,,,,,,1,1,Superior and middle occipital gyri,Occipital
375,REM,par_ang,healthy,2,3.25913546843078e-11,1.33847499800042e-09,7.73859790427115e-10,7.24300881910714e-10,6.323387611790921e-10,1.80376153516176e-10,0.401743337711018,0.235543294266881,0.218217822137771,0.202610289601812,0.0597117752217703,0.697075815741046,3.2591354684307803e-09,3.16149643352835,0.917467780617952,0.941125832250203,0.922651223298578,0.891773818555149,0.855958677490679,0.6565,,,,,,,,,,,,,,,,,,,,,1,1,Angular gyrus,Parietal
376,REM,par_ang,healthy,5,1.11577040936711e-12,2.1298135054467297e-11,1.42866813273476e-11,8.45200054110139e-12,1.20796264943756e-11,1.7445831674573999e-12,0.458880151667437,0.260233689828685,0.151725968647823,0.230983791376729,0.0378270619247124,0.373836810360797,5.0209668421519895e-11,2.9125138730472,0.929657602252103,0.91069433920374,0.895562849042608,0.883362701873956,0.79221456505337,0.555692307692308,,,,,,,,,,,,,,,,,,,,,1,1,Angular gyrus,Parietal
377,REM,par_ang,healthy,10,5.3786801925583e-11,1.19509572009773e-09,7.44556035891568e-10,3.79377698747212e-10,3.76678961842826e-10,6.988402358631239e-11,0.491722481466811,0.303639753260919,0.158904421535996,0.158411633983087,0.0292300965356635,0.328630973309868,2.42040608665123e-09,2.87868145902381,0.9380866008558,0.934734893543159,0.916634728581298,0.895219443325616,0.815860841639028,0.558916666666667,,,,,,,,,,,,,,,,,,,,,1,1,Angular gyrus,Parietal
378,REM,par_opercul,healthy,2,1.19473471543981e-12,3.8568003733319194e-11,2.61506662316068e-11,1.8040693482901498e-11,3.90859734197725e-11,9.11045391420262e-12,0.305937177854992,0.21142630913995,0.151552587842588,0.34121303302508,0.0829424955551706,0.612810583593304,1.19473471543981e-10,3.45921124271636,0.92901946237345,0.93609204981281,0.937110770108619,0.923238012712482,0.84307936952548,0.665166666666667,,,,,,,,,,,,,,,,,,,,,1,1,Parietal operculum,Parietal
379,REM,par_opercul,healthy,5,2.60662357771101e-12,6.33923046730977e-11,3.4455016283164896e-11,1.8062409327425698e-11,1.47915465681177e-11,4.1455690467661894e-12,0.555393360563871,0.274022574505142,0.15017745878187,0.124247829365815,0.036359352805525,0.308418802248283,1.17298060996995e-10,2.666355575156,0.915130931501791,0.892143607240982,0.878080893627391,0.866272384798442,0.799146021428178,0.545153846153846,,,,,,,,,,,,,,,,,,,,,1,1,Parietal operculum,Parietal
380,REM,par_opercul,healthy,10,1.1383509749157898e-11,2.42680627339714e-10,1.41915769034457e-10,7.167646909171559e-11,8.633219643352589e-11,3.3746374234601295e-11,0.460257404955508,0.279272023626759,0.141492503564072,0.173981486308139,0.069560592303109,0.323060394662833,5.12257938712103e-10,3.04509828469473,0.934641619559834,0.939461427142044,0.911121736655882,0.919579103525729,0.840076186617745,0.577083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Parietal operculum,Parietal
381,REM,par_post_cing,epileptic,2,3.69016098110668e-11,2.30009830174825e-09,6.23953357392573e-10,1.31378707035688e-10,1.2985488790089e-10,4.2783203247354495e-11,0.76211902620151,0.209380825400053,0.0507578533430867,0.0590839264645538,0.0186614195312575,0.0708631391805359,2.9521287848853404e-09,2.07365012482721,0.893138131282517,0.892744101800576,0.883879507603751,0.875006869316118,0.847879885059801,0.603958333333333,,,,,,,,,,,,,,,,,,,,,1,1,Posterior cingulate,Parietal
382,REM,par_post_cing,epileptic,5,3.35333307355671e-11,2.12877979734035e-09,5.41489541807446e-10,1.28032991929851e-10,1.10284990622723e-10,2.9266917635913e-11,0.778304080292321,0.206960704150176,0.0531808310822642,0.0477472403480155,0.0119486490393601,0.0695682202759343,2.68266645884537e-09,2.05847087478784,0.904077460680352,0.89647161955191,0.883677650497792,0.88280427991795,0.818141854401508,0.533,,,,,,,,,,,,,,,,,,,,,1,1,Posterior cingulate,Parietal
383,REM,par_post_cing,epileptic,10,3.20524388524348e-11,1.9838012477702702e-09,6.05499722251547e-10,1.23347726631802e-10,1.04703510533598e-10,3.1326226917318396e-11,0.774932492055873,0.231077265836727,0.0476228787196216,0.041556887704684,0.0126164526720601,0.0615235234897811,2.5641951081947803e-09,2.08327918558492,0.91470387389908,0.900699441082454,0.882803821362404,0.887532634320168,0.823783932487026,0.50825,,,,,,,,,,,,,,,,,,,,,1,1,Posterior cingulate,Parietal
384,REM,par_post_cing,healthy,2,2.5047294592825797e-12,1.75599112949746e-10,5.3516722797430093e-11,1.7565896257198098e-11,1.7576508828581597e-11,6.04582200438363e-12,0.67838612734888,0.21945200498263,0.0757582728554244,0.0791191426726009,0.0276760914817425,0.119227286274799,2.50472945928258e-10,2.49569805149385,0.915900427234481,0.909938877861152,0.886458272296586,0.879276232567016,0.854124081601186,0.6215,,,,,,,,,,,,,,,,,,,,,1,1,Posterior cingulate,Parietal
385,REM,par_post_cing,healthy,5,5.21847932154882e-13,1.76225546208677e-11,5.057440029618369e-12,1.6308164940670599e-12,1.33941447151153e-12,2.74794966506335e-13,0.765131247759879,0.201314029860196,0.065500051490641,0.0542627467031242,0.0114659389247256,0.0883791625077825,2.34831569469697e-11,1.96503172883545,0.859831684120904,0.845137181573475,0.822414022802735,0.809554132690394,0.748119762472871,0.463153846153846,,,,,,,,,,,,,,,,,,,,,1,1,Posterior cingulate,Parietal
386,REM,par_post_cing,healthy,10,9.45038635239406e-12,1.47584718296059e-10,1.37294551841392e-10,1.0408061842464e-10,9.60601309311209e-11,9.3512998967988e-12,0.363137439311839,0.334298043286011,0.233917982668064,0.206848284602842,0.0265575078499723,0.672174256933467,4.25267385857733e-10,3.0062819813008,0.93989878663132,0.946249271261802,0.927480213111758,0.877670948612345,0.788792957454219,0.562,,,,,,,,,,,,,,,,,,,,,1,1,Posterior cingulate,Parietal
387,REM,par_postcentr,healthy,2,3.7797856010248494e-11,3.1942258886034103e-09,4.60886330410194e-10,1.31181028924329e-10,1.64035288207626e-10,4.13938557036017e-11,0.804391246496458,0.148346063545807,0.0424984747920279,0.0575517244248009,0.0145897532610677,0.0562840243466341,3.77978560102486e-09,2.13582909697056,0.90379371124675,0.863856656843025,0.87281477793969,0.868046371298635,0.829765185623193,0.610666666666667,,,,,,,,,,,,,,,,,,,,,1,1,Postcentral gyrus (including medial segment),Parietal
388,REM,par_postcentr,healthy,5,1.8795189802879798e-11,6.90635579692694e-10,1.84959638059519e-10,3.05938856876607e-11,2.33890354684421e-11,6.11591534193251e-12,0.813308658006319,0.217444933950198,0.0368772015210578,0.0287706001633046,0.0081455779259948,0.0474512560881533,8.457835411295891e-10,1.87986298800597,0.884588466262281,0.859324741120383,0.810229302337598,0.823303625963514,0.774560671604509,0.496230769230769,,,,,,,,,,,,,,,,,,,,,1,1,Postcentral gyrus (including medial segment),Parietal
389,REM,par_postcentr,healthy,10,3.75623216169465e-12,9.446233952265049e-11,6.07052241747958e-11,2.5104457412637798e-11,1.6684329986518597e-11,2.6457269042575597e-12,0.543278253131902,0.358650804687556,0.156693914928444,0.101785513385452,0.0165708692733338,0.310263640059182,1.69030447276259e-10,2.69203374343113,0.950259977684765,0.93546663297799,0.895264636704584,0.87310137683746,0.80469599780555,0.54475,,,,,,,,,,,,,,,,,,,,,1,1,Postcentral gyrus (including medial segment),Parietal
390,REM,par_precuneus,healthy,2,6.99317233081415e-12,3.14353286184722e-10,2.0702047219787302e-10,9.55308246628269e-11,1.0658739520021101e-10,5.3225384878233396e-11,0.440765198637352,0.284245930014471,0.136746138644566,0.163882274423735,0.0857397828349041,0.373903075192293,6.99317233081414e-10,3.14620328671342,0.916941008303869,0.938775792817532,0.908255304499688,0.900968662116464,0.891652058037477,0.657583333333333,,,,,,,,,,,,,,,,,,,,,1,1,Precuneus,Parietal
391,REM,par_precuneus,healthy,5,1.2545626191234599e-12,2.81398483824848e-11,1.4068163028075399e-11,9.23563384724072e-12,9.09488760473945e-12,2.46728992820484e-12,0.477779399699039,0.237008688434583,0.157748251063957,0.168745342421984,0.0703907273262386,0.356337243510392,5.6455317860555795e-11,2.88844486880998,0.878652442944285,0.890910209513917,0.880460182039923,0.866178682206527,0.788985577719908,0.549923076923077,,,,,,,,,,,,,,,,,,,,,1,1,Precuneus,Parietal
392,REM,par_precuneus,healthy,10,4.43217136401829e-11,7.82885143649901e-10,6.53771839042908e-10,4.02846521498623e-10,3.80294998809129e-10,9.840353913449789e-11,0.390382556270654,0.325835177270337,0.201395184387672,0.193471463821046,0.0495139348592264,0.522064667168356,1.99447711380823e-09,3.10759514741397,0.953302750342926,0.941068618709594,0.923399894212955,0.903051372969509,0.83158164257637,0.573083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Precuneus,Parietal
393,REM,par_sup_lob,healthy,2,1.2139715597448599e-11,9.11887927318909e-10,2.9680099177532e-10,7.303962284753479e-11,4.8589682949879196e-11,9.20752822835577e-12,0.730195909225414,0.245441997282306,0.0630401912259296,0.0503053594564547,0.0105508403796485,0.0928378156259874,1.21397155974486e-09,2.32375457560925,0.936676838566229,0.899092951902198,0.871271719188455,0.840415919619286,0.797299488744233,0.6095,,,,,,,,,,,,,,,,,,,,,1,1,Superior parietal lobule,Parietal
394,REM,par_sup_lob,healthy,5,1.7251801057088097e-11,5.60160465142713e-10,2.3883564232261903e-10,6.03051723981457e-11,3.43031445644224e-11,5.06282912199577e-12,0.718894413988642,0.280708200175641,0.0772909763759022,0.0520867705645943,0.0160654499041308,0.111361581249735,7.76331047568963e-10,2.17709332721818,0.90093900602759,0.851852033365703,0.81740390239229,0.787172892193518,0.709767213381159,0.499307692307692,,,,,,,,,,,,,,,,,,,,,1,1,Superior parietal lobule,Parietal
395,REM,par_sup_lob,healthy,10,7.81587529859232e-11,1.08950615326043e-09,8.96942639783554e-10,1.3820106520442301e-09,7.1711204553142e-10,4.2284769339986e-11,0.314251041085534,0.254045165427076,0.390363019997709,0.19852168484766,0.0131636491176196,1.32480820949624,3.5171438843665405e-09,2.90102480879485,0.935216427710777,0.956226866348393,0.940647675674661,0.85366994625789,0.741172750525983,0.5525,,,,,,,,,,,,,,,,,,,,,1,1,Superior parietal lobule,Parietal
396,REM,par_supramarginal,epileptic,2,8.681782441199589e-11,5.7049995981176905e-09,1.90877304311177e-09,3.40457162137129e-10,2.55950814270114e-10,2.91929642281325e-11,0.804936899090656,0.283609510895379,0.0531716600645674,0.0429243386090519,0.0050352764527287,0.0733207125556763,6.945425952959671e-09,1.88911725796379,0.940950585096281,0.826942776144215,0.781380852421523,0.759918785872725,0.738764983436735,0.56225,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
397,REM,par_supramarginal,epileptic,5,8.653159755175429e-11,5.690115295583091e-09,1.8129938997653501e-09,3.92610990850257e-10,2.1003476420783301e-10,2.22492740525275e-11,0.820251164476088,0.265602331027948,0.0578150734885968,0.0309489577902143,0.0032860609909813,0.0713285735317606,6.92252780414035e-09,1.91859553262222,0.946969846885684,0.830537303793562,0.786766207480412,0.762158480420022,0.71666097586981,0.483666666666667,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
398,REM,par_supramarginal,epileptic,10,8.768605876028129e-11,5.7550407585153e-09,1.8339117510539802e-09,3.97375739536321e-10,2.12314792113854e-10,2.33735104150059e-11,0.818329239963071,0.26348959186214,0.0577715127113945,0.0306598597502882,0.0033205305066996,0.071074632658368,7.0148847008225e-09,1.97060917216839,0.947344043778056,0.83100608014432,0.787754873747581,0.76289011652747,0.718326025860105,0.449583333333333,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
399,REM,par_supramarginal,healthy,2,3.8306708516809096e-11,8.2143332787328e-10,1.5122226440969e-09,6.4693639928033e-10,5.60845703463616e-10,1.6638346345448597e-11,0.249290718044862,0.43707160152211,0.244691690236123,0.224623197298983,0.0079433800844754,1.14729374457692,3.06453668134473e-09,2.74287931632671,0.932154972571727,0.964603584842244,0.91411930810225,0.839794430736938,0.727718057261969,0.630333333333333,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
400,REM,par_supramarginal,healthy,5,2.45718883411371e-12,7.023472934648649e-11,2.5771263294197297e-11,1.25210026161654e-11,1.3174610687932699e-11,1.04396212891475e-12,0.661456070526306,0.20442820084311,0.102378896045701,0.121503830183287,0.011475954947815,0.165394391578173,1.10573497535117e-10,2.30415376291529,0.870234315366104,0.889261016537436,0.879595928005255,0.841570615352931,0.740001859236433,0.520076923076923,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
401,REM,par_supramarginal,healthy,10,2.5844313394524497e-11,4.24631789094905e-10,3.50570879107038e-10,3.77775022397029e-10,2.00438670175129e-10,5.159288302153899e-12,0.362738569223785,0.293013254827411,0.322066770364052,0.183571120132648,0.0049153012923076,0.92030050536827,1.1629941027536e-09,2.77409133210013,0.919733391446587,0.956984044844497,0.936868801360168,0.836330962372737,0.710690768454322,0.533416666666667,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
402,REM,temp_amygd,epileptic,2,2.53785056295049e-12,1.53233274685766e-10,3.5915258113419296e-11,1.73428852682129e-11,1.4238520475492199e-11,2.91398949120388e-12,0.743376719307899,0.183216767116533,0.0892500345320423,0.075556081338477,0.0155016918571268,0.134151751754625,2.03028045036039e-10,2.18289099253492,0.908628355331524,0.881496720944188,0.883233843438075,0.866430243473421,0.817377098829704,0.610666666666667,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
403,REM,temp_amygd,epileptic,5,2.5220137409303497e-12,1.48333273633058e-10,3.79368206846722e-11,2.0529347958053297e-11,1.3737899963268299e-11,2.49263345577653e-12,0.728897366339304,0.191142746997456,0.102323718871552,0.0716626852807181,0.0127026459655535,0.153749224205727,2.01761099274428e-10,2.2821227730423,0.916163177023372,0.890827106347886,0.882778747411429,0.867132087265073,0.778534852336829,0.52875,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
404,REM,temp_amygd,epileptic,10,2.50991299705912e-12,1.48309789588244e-10,3.7170635540580894e-11,2.01337402147043e-11,1.35074369679257e-11,2.44276771953749e-12,0.733602436182219,0.186232390958301,0.101629044219446,0.0696998064146302,0.0123086085150583,0.142813460384561,2.0079303976473002e-10,2.29619192433393,0.919168256145288,0.891134924068924,0.884575726450914,0.867977467335825,0.779397990099896,0.498,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
405,REM,temp_amygd,healthy,2,8.81050492248144e-13,6.4869500990666e-11,8.96984149797616e-12,5.73033321832732e-12,1.0457964064218399e-11,2.5807086903527297e-12,0.694757743879265,0.114105251324717,0.0723674544356482,0.140073041526603,0.0339465724539751,0.112640131382248,8.810504922481439e-11,2.46916460813829,0.876358567344297,0.881010441429716,0.933738945106798,0.882338452482796,0.858277600719486,0.632416666666667,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
406,REM,temp_amygd,healthy,5,3.6369173364925896e-12,1.00507732007929e-10,2.7549021030491297e-11,2.1675675497644e-11,2.4645089467479697e-11,5.25074247585734e-12,0.633565623027577,0.15950144585033,0.12472895751544,0.142786146428459,0.0310206485049969,0.216782039214257,1.63661280142167e-10,2.45723078110834,0.856332439253219,0.851334638657226,0.87794502421486,0.848377387725503,0.774984586350386,0.539384615384615,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
407,REM,temp_amygd,healthy,10,2.11066574895974e-12,6.389683325308129e-11,1.4672086234914798e-11,1.0037245456402599e-11,1.2623426811698599e-11,2.96674620562999e-12,0.655005274670863,0.156741341960325,0.114172557909038,0.140616826056619,0.0327650596464963,0.186210704096829,9.497995870318829e-11,2.52238477265695,0.913990032284949,0.906584128855266,0.937214893972798,0.901002153727286,0.833703953043517,0.545416666666667,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
408,REM,temp_fus_parahip,healthy,2,4.05474835801773e-13,2.2632855888353198e-11,1.1494827374229298e-11,6.8245591966227796e-12,3.28327266708479e-12,7.49659093939998e-13,0.552965804219058,0.284280699316387,0.160864456977225,0.087061758381139,0.0212583349744675,0.340973174634321,4.0547483580177295e-11,2.67902685475922,0.920931329957774,0.929674077302625,0.889732617473578,0.858103785804357,0.820830817314009,0.632416666666667,,,,,,,,,,,,,,,,,,,,,1,1,Fusiform and parahippocampal gyri,Temporal
409,REM,temp_fus_parahip,healthy,5,3.4286228519379598e-12,7.336621761303859e-11,4.4401901041758496e-11,2.34858698707438e-11,3.0485336995951396e-11,4.4254630727393495e-12,0.452827902742875,0.268675269583384,0.150870429293828,0.209971008526318,0.0544569205950399,0.366840878711791,1.54288028337208e-10,2.97309446580167,0.931422402284852,0.912128669962269,0.910673897273026,0.892368464393166,0.79038083817481,0.556769230769231,,,,,,,,,,,,,,,,,,,,,1,1,Fusiform and parahippocampal gyri,Temporal
410,REM,temp_fus_parahip,healthy,10,1.9852165360464002e-11,4.79697549004365e-10,2.48350025662824e-10,1.36283737959928e-10,1.19207082243906e-10,2.4033423891407896e-11,0.525514591907561,0.286446747406733,0.156410021841202,0.135892765580535,0.027153377839111,0.309757968784121,8.93347441220879e-10,2.77523892377554,0.937968561204988,0.918111311554859,0.914867428375394,0.890622950797533,0.807053820101674,0.5535,,,,,,,,,,,,,,,,,,,,,1,1,Fusiform and parahippocampal gyri,Temporal
